Canal,Data,Programa,Episódio Nr.,Título da Obra,Autor(es),Intérprete(s),Editora(s),Tipo de Sincronização,Acervo Sim ou Não,Minutagem,Data da 1ª Exibição (apenas para conferência),Inédito,Rebatida,Reprise,uncertain_match,Matched Title,Matched Identifier/ISWC,Uncertain Match,Eligibility Basis,__source_sheet
Multishow,2023-11-14,Tvz Ao Vivo,70.0,Tudo Pra Amar Você,"Iuri Rio Branco,Marina Sena",Marina Sena,Boa Musica Brasil Direitos Musicais Ltda,Performance,Não,00:03:00,2023-11-14,Inédito,-,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-14,Vai Que Cola,1.0,Acelera Aê,"Dan Kambaiah,Fabio O'brian,Gigi,Magno Santanna",Ivete Sangalo,"Deck Producoes Artisticas Ltda,IESSI MUSIC LABEL LTDA",Fundo Musical,Não,00:00:23,2023-09-18,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-14,Vai Que Cola,1.0,O Golpe Tá Aí Cai Quem Quer,Dj Guuga,Dj Guuga,SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Fundo Musical,Não,00:00:20,2023-09-18,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-14,Vai Que Cola,2.0,Acelera Aê,"Dan Kambaiah,Fabio O'brian,Gigi,Magno Santanna",Ivete Sangalo,"Deck Producoes Artisticas Ltda,IESSI MUSIC LABEL LTDA",Fundo Musical,Não,00:00:23,2023-09-19,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-14,Vai Que Cola,2.0,Borbulhas De Amor (Tenho Um Coração),"Ferreira Goulart,Juan Luis Guerra",Fagner,Universal Music Publishing Mgb Brasil Ltda.,Fundo Musical,Não,00:00:51,2023-09-19,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-15,Lady Night - Com Tatá Werneck,6.0,Rocket Man,"Bernie Taupin,Elton John",Jão,Universal Music Publishing Mgb Brasil Ltda.,Performance,Não,00:00:17,2022-11-28,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-15,Let Love,3.0,Por Supuesto,"Iuri Rio Branco,Marina Sena",Marina Sena,Boa Musica Brasil Direitos Musicais Ltda,Fundo Musical,Não,00:00:16,2023-11-15,Inédito,-,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-15,Vai Que Cola,2.0,Acelera Aê,"Dan Kambaiah,Fabio O'brian,Gigi,Magno Santanna",Ivete Sangalo,"Deck Producoes Artisticas Ltda,IESSI MUSIC LABEL LTDA",Fundo Musical,Não,00:00:23,2023-09-19,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-15,Vai Que Cola,2.0,Borbulhas De Amor (Tenho Um Coração),"Ferreira Goulart,Juan Luis Guerra",Fagner,Universal Music Publishing Mgb Brasil Ltda.,Fundo Musical,Não,00:00:51,2023-09-19,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-16,Lady Night - Com Tatá Werneck,6.0,Rocket Man,"Bernie Taupin,Elton John",Jão,Universal Music Publishing Mgb Brasil Ltda.,Performance,Não,00:00:17,2022-11-28,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-17,Vai Que Cola,1.0,Dançando,"Filipe Escandurras,Marcio Victor,Tierry Coringa",Ivete Sangalo,IESSI MUSIC LABEL LTDA,Fundo Musical ACERVO,Sim,00:00:12,2014-09-01,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-18,Let Love,3.0,Por Supuesto,"Iuri Rio Branco,Marina Sena",Marina Sena,Boa Musica Brasil Direitos Musicais Ltda,Fundo Musical,Não,00:00:16,2023-11-15,-,Rebatida,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-19,Vai Que Cola,1.0,Dançando,"Filipe Escandurras,Marcio Victor,Tierry Coringa",Ivete Sangalo,IESSI MUSIC LABEL LTDA,Fundo Musical ACERVO,Sim,00:00:12,2014-09-01,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-20,Os Suburbanos,20.0,Mulher Do Borogodó,"Carolina De Oliveira Lourenço,Douglas Da Fátima,Gabriel Angelo Silva De Oliveira",Mc Carol,"Costa & Valle Gestao De Direitos Autorais E Producao Artistica Ltda - Me,Unknown Publisher",Performance,Não,00:01:20,2022-07-01,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-20,Vai Que Cola,1.0,Dançando,"Filipe Escandurras,Marcio Victor,Tierry Coringa",Ivete Sangalo,IESSI MUSIC LABEL LTDA,Fundo Musical ACERVO,Sim,00:00:12,2014-09-01,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-21,Humor Multishow - Tô De Graça,18.0,Céu Da Boca,Ronaldo Marcel,Ivete Sangalo,Warner Chappell Edições Musicais Ltda.,Fundo Musical,Não,00:00:29,2022-07-20,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-21,Os Suburbanos,20.0,Mulher Do Borogodó,"Carolina De Oliveira Lourenço,Douglas Da Fátima,Gabriel Angelo Silva De Oliveira",Mc Carol,"Costa & Valle Gestao De Direitos Autorais E Producao Artistica Ltda - Me,Unknown Publisher",Performance,Não,00:01:20,2022-07-01,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-21,"Town, The - Town 2023",33.0,Dê Um Rolê,"Galvão,Moraes Moreira",Marina Sena,Unknown Publisher,Performance,Não,00:03:00,2023-11-21,Inédito,-,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-21,"Town, The - Town 2023",33.0,Divino Maravilhoso,"Caetano Veloso,Gilberto Gil",Marina Sena,Unknown Publisher,Performance,Não,00:03:00,2023-11-21,Inédito,-,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-21,"Town, The - Town 2023",33.0,Força Estranha,Caetano Veloso,Marina Sena,Unknown Publisher,Performance,Não,00:03:00,2023-11-21,Inédito,-,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-21,"Town, The - Town 2023",33.0,Meu Nome É Gal,"Erasmo Carlos,Roberto Carlos",Marina Sena,Warner Chappell Edições Musicais Ltda.,Performance,Não,00:03:00,2023-11-21,Inédito,-,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-22,"Town, The - Town 2023",33.0,Dê Um Rolê,"Galvão,Moraes Moreira",Marina Sena,Unknown Publisher,Performance,Não,00:03:00,2023-11-21,-,Rebatida,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-22,"Town, The - Town 2023",33.0,Divino Maravilhoso,"Caetano Veloso,Gilberto Gil",Marina Sena,Unknown Publisher,Performance,Não,00:03:00,2023-11-21,-,Rebatida,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-22,"Town, The - Town 2023",33.0,Força Estranha,Caetano Veloso,Marina Sena,Unknown Publisher,Performance,Não,00:03:00,2023-11-21,-,Rebatida,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-22,"Town, The - Town 2023",33.0,Meu Nome É Gal,"Erasmo Carlos,Roberto Carlos",Marina Sena,Warner Chappell Edições Musicais Ltda.,Performance,Não,00:03:00,2023-11-21,-,Rebatida,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-23,"Town, The - Town 2023",33.0,Dê Um Rolê,"Galvão,Moraes Moreira",Marina Sena,Unknown Publisher,Performance,Não,00:03:00,2023-11-21,-,Rebatida,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-23,"Town, The - Town 2023",33.0,Divino Maravilhoso,"Caetano Veloso,Gilberto Gil",Marina Sena,Unknown Publisher,Performance,Não,00:03:00,2023-11-21,-,Rebatida,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-23,"Town, The - Town 2023",33.0,Força Estranha,Caetano Veloso,Marina Sena,Unknown Publisher,Performance,Não,00:03:00,2023-11-21,-,Rebatida,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-23,"Town, The - Town 2023",33.0,Meu Nome É Gal,"Erasmo Carlos,Roberto Carlos",Marina Sena,Warner Chappell Edições Musicais Ltda.,Performance,Não,00:03:00,2023-11-21,-,Rebatida,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-24,Tô De Graça,2.0,Tipo Gin,Kevin O Chris,Kevin O Chris,Addaf - Associação Defensora De Direitos Autorais,Fundo Musical,Não,00:00:10,2022-06-28,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-26,Os Suburbanos,20.0,Mulher Do Borogodó,"Carolina De Oliveira Lourenço,Douglas Da Fátima,Gabriel Angelo Silva De Oliveira",Mc Carol,"Costa & Valle Gestao De Direitos Autorais E Producao Artistica Ltda - Me,Unknown Publisher",Performance,Não,00:01:20,2022-07-01,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-27,Tô De Graça,3.0,Casamento,Dj Guuga,Dj Guuga,SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Fundo Musical,Não,00:00:07,2022-06-29,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-27,Tô De Graça,2.0,Tipo Gin,Kevin O Chris,Kevin O Chris,Addaf - Associação Defensora De Direitos Autorais,Fundo Musical,Não,00:00:10,2022-06-28,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-29,Tô De Graça,3.0,Casamento,Dj Guuga,Dj Guuga,SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Fundo Musical,Não,00:00:07,2022-06-29,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-29,Tô De Graça,2.0,Tipo Gin,Kevin O Chris,Kevin O Chris,Addaf - Associação Defensora De Direitos Autorais,Fundo Musical,Não,00:00:10,2022-06-28,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-30,Humor Multishow - Tô De Graça,2.0,Tipo Gin,Kevin O Chris,Kevin O Chris,Addaf - Associação Defensora De Direitos Autorais,Fundo Musical,Não,00:00:10,2022-06-28,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
OFF,2023-11-20,Memória Off - Mar Doce Lar,10.0,Big Bambu Feat. Sudden Beatz,"Laudz,Zegon",Tropkillaz,Bmg Rights Management Brasil Ltda.,Fundo Musical,Não,00:02:29,2019-01-25,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
OFF,2023-11-23,Pela Rua,1.0,Raciocínio Quebrado,Fabio Luiz,Parteum,Dueto Edições Musicais Ltda,Fundo Musical,Não,00:01:40,2022-03-09,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
OFF,2023-11-24,Pela Rua,1.0,Raciocínio Quebrado,Fabio Luiz,Parteum,Dueto Edições Musicais Ltda,Fundo Musical,Não,00:01:40,2022-03-09,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
OFF,2023-11-25,Memória Off - Mar Doce Lar,10.0,Big Bambu Feat. Sudden Beatz,"Laudz,Zegon",Tropkillaz,Bmg Rights Management Brasil Ltda.,Fundo Musical,Não,00:02:29,2019-01-25,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
OFF,2023-11-25,Pela Rua,1.0,Raciocínio Quebrado,Fabio Luiz,Parteum,Dueto Edições Musicais Ltda,Fundo Musical,Não,00:01:40,2022-03-09,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
OFF,2023-11-26,Memória Off - Mar Doce Lar,10.0,Big Bambu Feat. Sudden Beatz,"Laudz,Zegon",Tropkillaz,Bmg Rights Management Brasil Ltda.,Fundo Musical,Não,00:02:29,2019-01-25,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
OFF,2023-11-26,Pela Rua,1.0,Raciocínio Quebrado,Fabio Luiz,Parteum,Dueto Edições Musicais Ltda,Fundo Musical,Não,00:01:40,2022-03-09,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
OFF,2023-11-27,Pela Rua,1.0,Raciocínio Quebrado,Fabio Luiz,Parteum,Dueto Edições Musicais Ltda,Fundo Musical,Não,00:01:40,2022-03-09,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
OFF,2023-11-28,Pela Rua,1.0,Raciocínio Quebrado,Fabio Luiz,Parteum,Dueto Edições Musicais Ltda,Fundo Musical,Não,00:01:40,2022-03-09,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
VIVA,2023-11-07,Os Casais Que Amamos,6.0,Nossa Luz,Eduardo Dusek,Fagner,Irmaos Vitale Editores Ltda,Fundo Musical,Não,00:00:58,2020-12-05,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-11-03,Setlist - Tati Portella - Melodia Verdadeira,,Melodia Verdadeira,"Rafa Caetano,Tati Portella",Tati Portella,"Unknown Publisher,Warner Chappell Edições Musicais Ltda.",Performance,,00:03:28,,,,Inédito,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-11-06,Setlist - Tati Portella - Melodia Verdadeira,,Melodia Verdadeira,"Rafa Caetano,Tati Portella",Tati Portella,"Unknown Publisher,Warner Chappell Edições Musicais Ltda.",Performance,,00:03:28,,,,Inédito,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-11-07,Setlist - Tati Portella - Melodia Verdadeira,,Melodia Verdadeira,"Rafa Caetano,Tati Portella",Tati Portella,"Unknown Publisher,Warner Chappell Edições Musicais Ltda.",Performance,,00:03:28,,,,Inédito,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-11-15,Setlist - Luiza Possi – Só Seu,,Só Seu,"Guilherme Fontes,Paulo Victor Lamego",Luiza Possi,"Unknown Publisher,Universal Music Publishing Mgb Brasil Ltda.",Performance,,00:03:04,,,,Inédito,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-11-24,Setlist - Dalua - 3am,,3am,João Pedro Santos De Grecci,Dalua,"Unknown Publisher,SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.",Performance,,00:02:13,,,,Inédito,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-11-27,Setlist - Dalua - 3am,,3am,João Pedro Santos De Grecci,Dalua,"Unknown Publisher,SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.",Performance,,00:02:13,,,,Inédito,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-11-28,Setlist - Dalua - 3am,,3am,João Pedro Santos De Grecci,Dalua,"Unknown Publisher,SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.",Performance,,00:02:13,,,,Inédito,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-01,Tvz - Ivete Sangalo - Cria Da Ivete,,Cria Da Ivete,"Ivete Sangalo,Luciano Chaves,Samir Trindade",Ivete Sangalo,"Unknown Publisher,IESSI MUSIC LABEL LTDA,Warner Chappell Edições Musicais Ltda.",Performance,,00:04:35,,,,Inédito,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-01,Tvz - Jão - Idiota,,Idiota,"Jão,Pedro Tofani,Zebu",Jão,"Warner Chappell Edições Musicais Ltda.,Universal Music Publishing Mgb Brasil Ltda.",Performance,,00:02:58,,,,Inédito,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-01,Tvz - Marina Sena - Tudo Pra Amar Você,,Tudo Pra Amar Você,"Iuri Rio Branco,Marina Sena",Marina Sena,Boa Musica Brasil Direitos Musicais Ltda,Performance,,00:03:00,,,,Inédito,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-02,Tvz - Ivete Sangalo - Cria Da Ivete,,Cria Da Ivete,"Ivete Sangalo,Luciano Chaves,Samir Trindade",Ivete Sangalo,"Unknown Publisher,IESSI MUSIC LABEL LTDA,Warner Chappell Edições Musicais Ltda.",Performance,,00:04:35,,,,Inédito,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-02,Tvz - Jão - Idiota,,Idiota,"Jão,Pedro Tofani,Zebu",Jão,"Warner Chappell Edições Musicais Ltda.,Universal Music Publishing Mgb Brasil Ltda.",Performance,,00:02:58,,,,Inédito,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-03,Tvz - Ivete Sangalo - Cria Da Ivete,,Cria Da Ivete,"Ivete Sangalo,Luciano Chaves,Samir Trindade",Ivete Sangalo,"Unknown Publisher,IESSI MUSIC LABEL LTDA,Warner Chappell Edições Musicais Ltda.",Performance,,00:04:35,,,,Inédito,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-06,Tvz - Ivete Sangalo - Cria Da Ivete,,Cria Da Ivete,"Ivete Sangalo,Luciano Chaves,Samir Trindade",Ivete Sangalo,"Unknown Publisher,IESSI MUSIC LABEL LTDA,Warner Chappell Edições Musicais Ltda.",Performance,,00:04:35,,,,Inédito,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-29,Tvz - Marina Sena - Tudo Pra Amar Você,,Tudo Pra Amar Você,"Iuri Rio Branco,Marina Sena",Marina Sena,Boa Musica Brasil Direitos Musicais Ltda,Performance,,00:03:00,,,,Inédito,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-29,Tvz - Xamã – Malvadão 3,,Malvadão 3,"Gustah,Neo Beats,Xamã",Xamã,Addaf - Associação Defensora De Direitos Autorais,Performance,,00:02:39,,,,Inédito,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-30,Tvz - Marina Sena - Tudo Pra Amar Você,,Tudo Pra Amar Você,"Iuri Rio Branco,Marina Sena",Marina Sena,Boa Musica Brasil Direitos Musicais Ltda,Performance,,00:03:00,,,,Inédito,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
Multishow,2023-11-30,Tvz - Xamã – Malvadão 3,,Malvadão 3,"Gustah,Neo Beats,Xamã",Xamã,Addaf - Associação Defensora De Direitos Autorais,Performance,,00:02:39,,,,Inédito,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
